sco_id,sco_title,title,sco_author,author,sco_date,date,id,subject,title_exact_match,author_exact_match,sco_title_clean,sco_title_nosub,title_nosub_exact_match,title_dist,keep,notes
https://shakespeareandco.princeton.edu/books/shaw-four-pleasant-plays/,The Four Pleasant Plays,"Plays: pleasant and unpleasant,","Shaw, George Bernard","shaw, bernard",1906,1906,http://lccn.loc.gov/06001002,,FALSE,FALSE,The Four Pleasant Plays,The Four Pleasant Plays,FALSE,20,1,
https://shakespeareandco.princeton.edu/books/queen-ellery-queen/,Ellery Queen,"Ellery Queen, master detective /","Dannay, Frederic;Lee, Manfred B.","queen, ellery",1941,1941,http://lccn.loc.gov/41003336,novelists;fiction,FALSE,FALSE,Ellery Queen,Ellery Queen,FALSE,20,1,
https://shakespeareandco.princeton.edu/books/portuguese-dictionary/,Portuguese Dictionary,The Oxford color Portuguese dictionary /,,,1999,1999,http://lccn.loc.gov/00697937,portuguese;dictionaries;portuguese language;english language;english,FALSE,TRUE,Portuguese Dictionary,Portuguese Dictionary,FALSE,19,1,close enough?
https://shakespeareandco.princeton.edu/books/bridges-shorter-poems/,Shorter Poems,Shorter poems of Robert Bridges.,"Bridges, Robert","bridges, robert",1894,1894,http://lccn.loc.gov/10020426,,FALSE,TRUE,Shorter Poems,Shorter Poems,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/coppard-ninepenny-flute/,Ninepenny Flute,"Ninepenny flute; twenty-one tales,","Coppard, A. E.","coppard, a. e.",1937,1937,http://lccn.loc.gov/37008138,,FALSE,TRUE,Ninepenny Flute,Ninepenny Flute,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/wheatley-century-spy-stories/,A Century of Spy Stories,My Highland spy /,,"roberts, victoria;copyright paperback collection (library of congress)",2014,2014,http://lccn.loc.gov/2015656863,17th century;scotland;fiction;love stories;historical fiction;governesses;highlands (scotland);spy stories;history,FALSE,FALSE,A Century of Spy Stories,A Century of Spy Stories,FALSE,19,0,
https://shakespeareandco.princeton.edu/books/descartes-geometrie/,La géométrie,La géométrie de René Descartes.,"Descartes, René","descartes, rené",1886,1886,http://lccn.loc.gov/2001554104,"paris;france;geometry, analytic",FALSE,TRUE,La géométrie,La géométrie,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/christie-murder-mews/,Murder in the Mews,Murder in the mews and other stories.,"Christie, Agatha","christie, agatha",1937,1937,http://lccn.loc.gov/37007812,"private investigators;(fictitious character);england;fiction;poirot, hercule;detective and mystery stories, english",FALSE,TRUE,Murder in the Mews,Murder in the Mews,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/huddleston-articles-paris/,Articles de Paris,Articles de Paris; a book of essays.,"Huddleston, Sisley","huddleston, sisley",1969,1969,http://lccn.loc.gov/75090646,,FALSE,TRUE,Articles de Paris,Articles de Paris,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/huxley-margin/,On the Margin,"On the margin: notes and essays,","Huxley, Aldous","huxley, aldous",1971,1971,http://lccn.loc.gov/77883020,,FALSE,TRUE,On the Margin,On the Margin,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/waugh-georgian-stories-1927/,"Georgian Stories, 1927","But not for love,",,"seymour, beatrice kean",1930,1930,http://lccn.loc.gov/30033261,,FALSE,FALSE,"Georgian Stories, 1927","Georgian Stories, 1927",FALSE,19,0,
https://shakespeareandco.princeton.edu/books/wells-doorstep-murders-kenneth/,The Doorstep Murders: A Kenneth Carlisle Detective Story,The skeleton at the feast; a Kenneth Carlisle detective story.,"Wells, Carolyn","wells, carolyn",1931,1931,http://lccn.loc.gov/31016331,detective and mystery stories,FALSE,TRUE,The Doorstep Murders: A Kenneth Carlisle Detective Story,The Doorstep Murders,FALSE,19,1,close enough?
https://shakespeareandco.princeton.edu/books/ocasey-two-plays/,Two Plays,Sean O'Casey : plays two /,"O'Casey, Sean","o'casey, sean",1998,1998,http://lccn.loc.gov/2001326029,,FALSE,TRUE,Two Plays,Two Plays,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/auden-orators/,The Orators,"The orators: an English study,","Auden, W. H.","auden, w. h.",1966,1966,http://lccn.loc.gov/66076588,,FALSE,TRUE,The Orators,The Orators,FALSE,19,0,
https://shakespeareandco.princeton.edu/books/ackerley-hindoo-holiday/,Hindoo Holiday,"Hindoo holiday, an Indian journal","Ackerley, J. R.","ackerley, j. r.",1932,1932,http://lccn.loc.gov/32017894,,FALSE,TRUE,Hindoo Holiday,Hindoo Holiday,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/lawrence-ship-death/,The Ship of Death,"The ship of death, and other poems /","Lawrence, D. H.","lawrence, d. h.",1941,1941,http://lccn.loc.gov/46045059,,FALSE,TRUE,The Ship of Death,The Ship of Death,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/jonson-best-plays-ben/,The Best Plays of Ben Jonson,Ben Jonson;,"Jonson, Ben","jonson, ben",1893,1893,http://lccn.loc.gov/01001341,,FALSE,TRUE,The Best Plays of Ben Jonson,The Best Plays of Ben Jonson,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/steinbeck-steinbecks-new-one/,[Steinbeck's new one],La perla,"Steinbeck, John","steinbeck, john;bernal granados, gabriel",2019,2019,http://lccn.loc.gov/2018034092,parables,FALSE,FALSE,[Steinbeck's new one],[Steinbeck's new one],FALSE,19,0,
https://shakespeareandco.princeton.edu/books/jones-unidentified-title/,[something by E. B. C. Jones],[J.E. Jones],"Jones, E. B. C.","jones, j. e.;hartman, george",11/3/38,11/3/38,http://www.loc.gov/item/wpalh000861/,field notes;local history;narratives;life histories;indians of north america,FALSE,FALSE,[something by E. B. C. Jones],[something by E. B. C. Jones],FALSE,19,0,
https://shakespeareandco.princeton.edu/books/walpole-souls-night/,All Souls' Night,"All souls' night, a book of stories","Walpole, Hugh","walpole, hugh",1933,1933,http://lccn.loc.gov/33014402,,FALSE,TRUE,All Souls' Night,All Souls' Night,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/jeffers-dear-judas/,Dear Judas,"Dear Judas, and other poems /","Jeffers, Robinson","jeffers, robinson",1977,1977,http://lccn.loc.gov/76056144,,FALSE,TRUE,Dear Judas,Dear Judas,FALSE,19,1,
https://shakespeareandco.princeton.edu/books/middleton-thomas-middleton/,The Best Plays of Thomas Middleton,"Thomas Middleton,","Middleton, Thomas","middleton, thomas",1887,1887,http://lccn.loc.gov/01013767,,FALSE,TRUE,The Best Plays of Thomas Middleton,The Best Plays of Thomas Middleton,FALSE,19,0,
https://shakespeareandco.princeton.edu/books/roberts-new-signatures-poems/,New Signatures: Poems by Several Hands,Poems by several hands /,,,1976,1976,http://lccn.loc.gov/77374989,20th century;new zealand poetry,FALSE,TRUE,New Signatures: Poems by Several Hands,New Signatures,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/kipling-stalky-co/,Stalky and Co.,The complete Stalky & Co. /,"Kipling, Rudyard","kipling, rudyard",1930,1930,http://lccn.loc.gov/30022025,,FALSE,TRUE,Stalky and Co.,Stalky and Co.,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/beer-mauve-decade/,The Mauve Decade,"Hanna, Crane and The mauve decade,","Beer, Thomas","beer, thomas",1941,1941,http://lccn.loc.gov/41015022,"politics and government;crane, stephen;history and criticism;american literature;hanna, marcus alonzo;united states;civilization;intellectual life;19th century",FALSE,TRUE,The Mauve Decade,The Mauve Decade,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1934-2/,The Best Short Stories of 1934,"Best Russian short stories,",,"seltzer, thomas",1917,1917,http://www.loc.gov/item/17020418/,"short stories, russian;translations into english",FALSE,FALSE,The Best Short Stories of 1934,The Best Short Stories of 1934,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/dickinson-letters-john-chinaman/,Letters from John Chinaman,"Letters from John Chinaman and other essays,","Dickinson, G. Lowes","dickinson, g. lowes",1946,1946,http://lccn.loc.gov/46004433,"religion;civilization;china;great britain;greece;civilization, oriental.",FALSE,TRUE,Letters from John Chinaman,Letters from John Chinaman,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/monro-strange-meetings/,Strange Meetings,"Strange meetings, a book of poems.","Monro, Harold","monro, harold",1921,1921,http://lccn.loc.gov/23008142,,FALSE,TRUE,Strange Meetings,Strange Meetings,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/cowley-blue-juniata/,Blue Juniata,Blue Juniata; collected poems.,"Cowley, Malcolm","cowley, malcolm",1968,1968,http://lccn.loc.gov/68028027,,FALSE,TRUE,Blue Juniata,Blue Juniata,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/crawford-white-sister/,The White Sister,In the palace of the king.,"Crawford, Francis Marion","crawford, f. marion (francis marion)",1914,1914,http://www.loc.gov/item/25015506/,madrid (spain);john;of austria;fiction,FALSE,FALSE,The White Sister,The White Sister,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/golding-doomington-wanderer/,The Doomington Wanderer,"The Doomington wanderer, a book of tales,","Golding, Louis","golding, louis",1934,1934,http://lccn.loc.gov/34037097,,FALSE,TRUE,The Doomington Wanderer,The Doomington Wanderer,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/anthology-modern-american/,Anthology of Modern American Verse,"An anthology of light verse,",,"kronenberger, louis",1935,1935,http://lccn.loc.gov/35027054,english poetry;american poetry,FALSE,FALSE,Anthology of Modern American Verse,Anthology of Modern American Verse,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/encyclopaedia-britannica/,Encyclopaedia Britannica,"The story of the Encyclopaedia britannica,",,"hooper, franklin henry",1939,1939,http://lccn.loc.gov/39015160,encyclopaedia britannica,FALSE,FALSE,Encyclopaedia Britannica,Encyclopaedia Britannica,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/mcalmon-hasty-bunch/,A Hasty Bunch,A hasty bunch : short stories /,"McAlmon, Robert","mcalmon, robert",1977,1977,http://lccn.loc.gov/76021290,united states;social life and customs;20th century;fiction,FALSE,TRUE,A Hasty Bunch,A Hasty Bunch,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/thomas-map-love/,The Map of Love,The map of love : verse and prose,"Thomas, Dylan","thomas, dylan",1939,1939,http://lccn.loc.gov/40030268,,FALSE,TRUE,The Map of Love,The Map of Love,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/sitwell-england-reclaimed/,England Reclaimed,"England reclaimed, and other poems.","Sitwell, Osbert","sitwell, osbert",1972,1972,http://lccn.loc.gov/75152606,,FALSE,TRUE,England Reclaimed,England Reclaimed,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/vogues-book-etiquette/,Vogue's Book of Etiquette,Vogue's book of etiquette and good manners.,,,1969,1969,http://lccn.loc.gov/69011100,etiquette,FALSE,TRUE,Vogue's Book of Etiquette,Vogue's Book of Etiquette,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/wilder-angel-troubled-waters/,The Angel That Troubled the Waters,"The angel that troubled the waters, and other plays,","Wilder, Thornton","wilder, thornton;lessing j. rosenwald collection (library of congress)",1928,1928,http://lccn.loc.gov/28025479,,FALSE,FALSE,The Angel That Troubled the Waters,The Angel That Troubled the Waters,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1933-2/,The Best Short Stories of 1933,"Best Russian short stories,",,"seltzer, thomas",1917,1917,http://www.loc.gov/item/17020418/,"short stories, russian;translations into english",FALSE,FALSE,The Best Short Stories of 1933,The Best Short Stories of 1933,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/anderson-thirty-years-war/,My Thirty Years' War,My thirty years' war; an autobiography,"Anderson, Margaret C.","anderson, margaret c.",1930,1930,http://lccn.loc.gov/30014692,"united states;journalists;biography;little review (chicago, ill.)",FALSE,TRUE,My Thirty Years' War,My Thirty Years' War,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/stevenson-strange-case-dr/,Strange Case of Dr. Jekyll and Mr. Hyde,Strange Case of Dr. Jekyll and Mr. Hyde & Other Stories /,"Stevenson, Robert Louis","stevenson, robert louis",2014,2014,http://lccn.loc.gov/2014006984,fiction / classics;fiction / horror;fiction / literary,FALSE,TRUE,Strange Case of Dr. Jekyll and Mr. Hyde,Strange Case of Dr. Jekyll and Mr. Hyde,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/adamic-house-antigua/,The House in Antigua,The house in Antigua : a restoration /,"Adamic, Louis","adamic, louis",1937,1937,http://lccn.loc.gov/37021249,guatemala;antigua;historic buildings,FALSE,TRUE,The House in Antigua,The House in Antigua,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/picasso-dream-lie-franco/,The Dream and Lie of Franco,Sueño y mentira de Franco /,"Picasso, Pablo","picasso, pablo",1937,1937,http://www.loc.gov/item/tmp90001991/,"dreams and lies of franco.;picasso, pablo",FALSE,TRUE,The Dream and Lie of Franco,The Dream and Lie of Franco,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/de-la-mare-riddle/,The Riddle,"The riddle, and other tales,","De la Mare, Walter","de la mare, walter",1923,1923,http://lccn.loc.gov/23009575,,FALSE,TRUE,The Riddle,The Riddle,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/luhan-background-intimate-memories/,Background (Intimate Memories 1),Intimate memories ...,"Luhan, Mabel Dodge","herman finkelstein collection (library of congress);luhan, mabel dodge",1933,1933,http://lccn.loc.gov/33006666,,FALSE,FALSE,Background ,Background (Intimate Memories 1),FALSE,18,1,
https://shakespeareandco.princeton.edu/books/yeats-wild-swans-coole/,The Wild Swans at Coole,Selected early poems,"Yeats, William Butler","yeats, william butler",2021,2021,http://lccn.loc.gov/2021935629,,FALSE,TRUE,The Wild Swans at Coole,The Wild Swans at Coole,FALSE,18,1,close enough?
https://shakespeareandco.princeton.edu/books/wodehouse-good-jeeves/,"Very Good, Jeeves","Nothing but Wodehouse,","Wodehouse, P. G.","wodehouse, p. g.",1936,1936,http://lccn.loc.gov/36018571,"humorous stories, english",FALSE,TRUE,"Very Good, Jeeves","Very Good, Jeeves",FALSE,18,1,close enough?
https://shakespeareandco.princeton.edu/books/o-henry-memorial/,O. Henry Memorial Award Prize Stories,The O. Henry prize stories.,,"parker, michael;iskandrian, kristen;hadley, tessa;furman, laura",2015,2015,http://lccn.loc.gov/2016296604,"short stories, american;short stories, canadian;21st century;canadian fiction;american fiction;short stories",FALSE,FALSE,O. Henry Memorial Award Prize Stories,O. Henry Memorial Award Prize Stories,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/percy-ballads-romances/,Ballads and Romances,Loose and humorous songs.,"Percy, Thomas, Bishop","hales, john w. (john wesley);percy, thomas;furnivall, frederick james",1867,1867,http://lccn.loc.gov/02004019,"songs, english;texts;humorous songs;england;bawdy songs",FALSE,FALSE,Ballads and Romances,Ballads and Romances,FALSE,18,0,
https://shakespeareandco.princeton.edu/books/dos-passos-three-plays/,Three Plays,Three plays: The garbage man.,"Dos Passos, John","dos passos, john",1934,1934,http://lccn.loc.gov/34014320,,FALSE,TRUE,Three Plays,Three Plays,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/macleish-panic/,Panic,"Panic, a play in verse.","MacLeish, Archibald","macleish, archibald",1935,1935,http://lccn.loc.gov/35003915,,FALSE,TRUE,Panic,Panic,FALSE,18,1,
https://shakespeareandco.princeton.edu/books/bowman-story-lewis-carroll/,"The Story of Lewis Carroll, Told for Young People by the Real Alice in Wonderland","The story of Lewis Carroll, told for young people by the real Alice in Wonderland, Miss Isa Bowman;","Bowman, Isa","bowman, isa",1900,1900,http://lccn.loc.gov/03021720,"juvenile literature;carroll, lewis",FALSE,TRUE,"The Story of Lewis Carroll, Told for Young People by the Real Alice in Wonderland","The Story of Lewis Carroll, Told for Young People by the Real Alice in Wonderland",FALSE,18,1,
https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/,The Diary and Letters of Madame D'Arblay,The diary and letters of Madame d'Arblay (Frances Burney),"Burney, Fanny","burney, fanny",1931,1931,http://lccn.loc.gov/31016234,"correspondence;novelists, english;diaries;court and courtiers;great britain;burney, fanny;18th century;19th century;history",FALSE,TRUE,The Diary and Letters of Madame D'Arblay,The Diary and Letters of Madame D'Arblay,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/marlowe-works-christopher-marlowe/,Works of Marlowe,"The works of Christopher Marlowe,","Marlowe, Christopher","marlowe, christopher",1970,1970,http://lccn.loc.gov/73118945,,FALSE,TRUE,Works of Marlowe,Works of Marlowe,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/sadleir-blessington-dorsay/,Blessington-D'Orsay,Blessington-D'Orsay : a masquerade /,"Sadleir, Michael","sadleir, michael",1947,1947,http://lccn.loc.gov/48013408,"orsay, alfred guillaume gabriel;blessington, marguerite;countess of;comte d",FALSE,TRUE,Blessington-D'Orsay,Blessington-D'Orsay,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/galsworthy-two-forsyte-interludes/,Two Forsyte Interludes (The Forsyte Saga),"Two Forsyte interludes: A silent wooing,","Galsworthy, John","galsworthy, john",1928,1928,http://lccn.loc.gov/28003685,forsyte family (fictitious characters);fiction,FALSE,TRUE,Two Forsyte Interludes ,Two Forsyte Interludes (The Forsyte Saga),FALSE,17,1,
https://shakespeareandco.princeton.edu/books/charters-must-place-memoirs/,"This Must Be the Place: Memoirs of Jimmie, the Barman (James Charters) as Told by Morrill Cody",This must be the place : memoirs of Montparnasse /,"Charters, Jimmie;Cody, Morrill","charters, jimmie",1989,1989,http://lccn.loc.gov/89000476,"social life and customs;montparnasse (paris, france);paris;intellectual life;20th century;charters, jimmie;france;biography;paris (france);bartenders",FALSE,FALSE,"This Must Be the Place: Memoirs of Jimmie, the Barman ",This Must Be the Place,FALSE,17,1,checked
https://shakespeareandco.princeton.edu/books/cunningham-principle-relativity/,The Principle of Relativity,The principle of relativity; original papers,"Cunningham, Ebenezer","einstein, albert",1920,1920,http://lccn.loc.gov/22016381,relativity (physics),FALSE,FALSE,The Principle of Relativity,The Principle of Relativity,FALSE,17,0,
https://shakespeareandco.princeton.edu/books/hawthorne-marble-faun-transformation/,The Marble Faun / Transformation,"The marble faun,","Hawthorne, Nathaniel","hawthorne, nathaniel",1902,1902,http://www.loc.gov/item/02020799/,murder;italy;fiction;women art students;americans;artists;rome (italy);love stories;nobility;psychological fiction,FALSE,TRUE,The Marble Faun / Transformation,The Marble Faun / Transformation,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/luhan-european-experiences-intimate/,European Experiences (Intimate Memories 2),Intimate memories ...,"Luhan, Mabel Dodge","herman finkelstein collection (library of congress);luhan, mabel dodge",1933,1933,http://lccn.loc.gov/33006666,,FALSE,FALSE,European Experiences ,European Experiences (Intimate Memories 2),FALSE,17,1,
https://shakespeareandco.princeton.edu/books/moore-brook-kerith/,The Brook Kerith,"The brook Kerith; a Syrian story,","Moore, George","moore, george",1916,1916,http://lccn.loc.gov/16016521,jesus christ;fiction,FALSE,TRUE,The Brook Kerith,The Brook Kerith,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/rossetti-princes-progress/,The Prince's Progress,The prince's progress and other poems.,"Rossetti, Christina","rossetti, christina georgina",1866,1866,http://lccn.loc.gov/28008884,,FALSE,FALSE,The Prince's Progress,The Prince's Progress,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/aeschylus-suppliant-maidens/,Suppliant Maidens,The Suppliant maidens of Æschylus;,Aeschylus,"aeschylus;morshead, e. d. a. (edmund doidge anderson)",1883,1883,http://lccn.loc.gov/01023488,king of argos (mythological character);drama;danaus,FALSE,FALSE,Suppliant Maidens,Suppliant Maidens,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/eliot-rock/,The Rock,"The rock; a pageant play,","Eliot, T. S.","eliot, t. s.",1934,1934,http://lccn.loc.gov/unk82104111,,FALSE,TRUE,The Rock,The Rock,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/smith-andy-gump/,Andy Gump,"Andy Gump, his life story,","Smith, Sidney","smith, sidney",1924,1924,http://lccn.loc.gov/24022569,"united states;comic books, strips, etc;gumps (fictitious characters)",FALSE,TRUE,Andy Gump,Andy Gump,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/kipling-departmental-ditties-barrack/,Departmental Ditties and Barrack-Room Ballads,"Departmental ditties ; and, Ballads and barrack-room ballads /","Kipling, Rudyard","kipling, rudyard",1916,1916,http://lccn.loc.gov/2007583359,,FALSE,TRUE,Departmental Ditties and Barrack-Room Ballads,Departmental Ditties and Barrack-Room Ballads,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/wells-mankind-making/,Mankind in the Making,"Mankind in the making, by H. G. Wells.","Wells, H. G.","wells, h. g.",1903,1903,http://lccn.loc.gov/04002572,social problems;social sciences,FALSE,TRUE,Mankind in the Making,Mankind in the Making,FALSE,17,1,
https://shakespeareandco.princeton.edu/books/howells-howells/,Howells,The Howells story book;,"Howells, William Dean","howells, mildred;howells, william dean;burt, mary e. (mary elizabeth)",1900,1900,http://lccn.loc.gov/00005065,,FALSE,FALSE,Howells,Howells,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/bell-pot-boilers/,Pot-Boilers,"Pot-boilers, by Clive Bell.","Bell, Clive","bell, clive",1918,1918,http://lccn.loc.gov/20000932,art;literature;history and criticism;english literature,FALSE,TRUE,Pot-Boilers,Pot-Boilers,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/walpole-green-mirror/,The Green Mirror,"The green mirror; a quiet story,","Walpole, Hugh","walpole, hugh",1917,1917,http://lccn.loc.gov/17030042,,FALSE,TRUE,The Green Mirror,The Green Mirror,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/aumonier-overheard/,Overheard,Overheard; fifteen tales.,"Aumonier, Stacy","aumonier, stacy",1972,1972,http://lccn.loc.gov/72003289,social life and customs;20th century;great britain;fiction,FALSE,TRUE,Overheard,Overheard,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/kipling-poems-stories/,Poems and Stories,War stories and poems /,"Kipling, Rudyard","kipling, rudyard",1990,1990,http://lccn.loc.gov/90006847,"literary collections;war poetry, english;south african war;war stories, english;world war;war",FALSE,TRUE,Poems and Stories,Poems and Stories,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/delafield-women-like/,Women Are Like That,"Women are like that, short stories,","Delafield, E. M.","delafield, e. m.",1930,1930,http://lccn.loc.gov/31010645,,FALSE,TRUE,Women Are Like That,Women Are Like That,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/crofts-inspector-french-book/,Inspector French Book,"Inspector French's greatest case,","Crofts, Freeman Wills","crofts, freeman wills",1925,1925,http://lccn.loc.gov/25011082,"detective and mystery stories;police;fiction;great britain;(fictitious character);french, joseph",FALSE,TRUE,Inspector French Book,Inspector French Book,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/crosfield-love-ancient-days/,A Love in Ancient Days,Summer days,"Crosfield, T. H.","chamberlin, holly;jackson, lisa;bass, elizabeth;carter, mary",2014,2014,http://lccn.loc.gov/2013497969,"ocean travel;fiction;hampton beach (n.h.);new hampshire;peru;romance fiction, american;maine;hampton beach;love stories",FALSE,FALSE,A Love in Ancient Days,A Love in Ancient Days,FALSE,16,0,
https://shakespeareandco.princeton.edu/books/austin-earth-horizon/,Earth Horizon,"Earth horizon, autobiography,","Austin, Mary Hunter","austin, mary",1932,1932,http://lccn.loc.gov/32031314,"west (u.s.);20th century;authors, american;biography;austin, mary",FALSE,FALSE,Earth Horizon,Earth Horizon,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/webster-webster-ford/,Webster and Ford: Plays,Plays by Webster and Ford.,"Webster, John;Ford, John","webster, john",1933,1933,http://lccn.loc.gov/a34000393,,FALSE,FALSE,Webster and Ford: Plays,Webster and Ford,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/kennedy-second-book-moses/,The Second Book of Moses Called Exodus,Indications of the second book of Moses called Exodus.,,"latch, edward (edward biddle)",1892,1892,http://lccn.loc.gov/41030293,commentaries;bible;exodus,FALSE,FALSE,The Second Book of Moses Called Exodus,The Second Book of Moses Called Exodus,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/farmer-boston-cooking-school/,Boston Cooking-School Cook Book,Original 1896 Boston Cooking-School cook book /,"Farmer, Fannie Merritt","farmer, fannie merritt",1997,1997,http://lccn.loc.gov/97000015,"cooking, american",FALSE,TRUE,Boston Cooking-School Cook Book,Boston Cooking-School Cook Book,FALSE,16,1,
https://shakespeareandco.princeton.edu/books/huxley-many-summer/,After Many a Summer,"After many a summer dies the swan,","Huxley, Aldous","huxley, aldous",1939,1939,http://lccn.loc.gov/40027086,,FALSE,TRUE,After Many a Summer,After Many a Summer,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/pound-lustra/,Lustra,Lustra of Ezra Pound.,"Pound, Ezra","pound, ezra",1973,1973,http://lccn.loc.gov/72011762,,FALSE,TRUE,Lustra,Lustra,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/shakespeare-soir-rois/,Le soir des rois,"... Macbeth,","Shakespeare, William","ménos, maurice;shakespeare, william",1916,1916,http://www.loc.gov/item/17000397/,,FALSE,FALSE,Le soir des rois,Le soir des rois,FALSE,15,0,
https://shakespeareandco.princeton.edu/books/norton-gorboduc/,Gorboduc,The tragedy of Gorboduc,"Norton, Thomas","norton, thomas;john davis batchelder collection (library of congress);dorset, thomas sackville",1736,1736,http://lccn.loc.gov/96195076,tragedies,FALSE,FALSE,Gorboduc,Gorboduc,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/lawrence-love-among-haystacks/,Love among the Haystacks,Love among the haystacks & other pieces,"Lawrence, D. H.","lawrence, d. h.",1933,1933,http://lccn.loc.gov/34002499,,FALSE,TRUE,Love among the Haystacks,Love among the Haystacks,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/de-quincey-english-mail-coach/,The English Mail-Coach,"Joan of Arc, The English mail coach,","de Quincey, Thomas","hart, j. m. (james morgan);de quincey, thomas",1893,1893,http://lccn.loc.gov/12031822,,FALSE,FALSE,The English Mail-Coach,The English Mail-Coach,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/mencken-prejudices/,Prejudices,"Prejudices: first series,","Mencken, H. L.","mencken, h. l. (henry louis)",1919,1919,http://lccn.loc.gov/19015611,american literature,FALSE,FALSE,Prejudices,Prejudices,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/le-queux-fatal-face/,The Fatal Face,"The day of temptation,","Le Queux, William","le queux, william",1899,1899,http://www.loc.gov/item/99003587/,,FALSE,TRUE,The Fatal Face,The Fatal Face,FALSE,15,1,close enough?
https://shakespeareandco.princeton.edu/books/french-english-dictionary/,French-English Dictionary,Webster's French & English dictionary /,,"steiner, roger j.",1980,1980,http://lccn.loc.gov/79092772,french language;dictionaries;french;english language;english,FALSE,FALSE,French-English Dictionary,French-English Dictionary,FALSE,15,0,
https://shakespeareandco.princeton.edu/books/jonson-dramatic-works-lyrics/,Dramatic Works and Lyrics of Ben Jonson,The dramatic works and lyrics of Ben Jonson <selected>,"Jonson, Ben","jonson, ben",1886,1886,http://lccn.loc.gov/01001342,,FALSE,TRUE,Dramatic Works and Lyrics of Ben Jonson,Dramatic Works and Lyrics of Ben Jonson,FALSE,15,1,
https://shakespeareandco.princeton.edu/books/tudor-drama/,Tudor Drama,Medieval and Tudor drama /,,,1987,1987,http://lccn.loc.gov/87018836,"english drama;passion-plays;liturgical drama;early modern and elizabethan;drama, medieval",FALSE,TRUE,Tudor Drama,Tudor Drama,FALSE,15,0,
https://shakespeareandco.princeton.edu/books/cuculain/,Cuculain,"The coming of Cuculain,",,"o'grady, standish",1920,1920,http://lccn.loc.gov/20004706,"cuchulain (legendary character);mythology, celtic;ireland",FALSE,FALSE,Cuculain,Cuculain,FALSE,15,1,close enough?
