sco_id,term,type,source
https://shakespeareandco.princeton.edu/books/baum-grand-hotel/,FICTION / Historical,subject,loc
https://shakespeareandco.princeton.edu/books/baum-grand-hotel/,Hotels,subject,loc
https://shakespeareandco.princeton.edu/books/baum-grand-hotel/,FICTION / Psychological,subject,loc
https://shakespeareandco.princeton.edu/books/macdonald-harbour/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/pound-read/,Books and reading,subject,loc
https://shakespeareandco.princeton.edu/books/oflaherty-went-russia/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/ertz-julian-probert/,Love stories.,genre,loc
https://shakespeareandco.princeton.edu/books/seabrook-jungle-ways/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/davies-life-known-voices/,text,genre,loc
https://shakespeareandco.princeton.edu/books/davies-life-known-voices/,Cooperation,subject,loc
https://shakespeareandco.princeton.edu/books/davies-life-known-voices/,Women,subject,loc
https://shakespeareandco.princeton.edu/books/masters-lincoln-man/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/kunitz-living-authors-book/,Dictionaries,genre,loc
https://shakespeareandco.princeton.edu/books/kunitz-living-authors-book/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/kunitz-living-authors-book/,dictionary,genre,loc
https://shakespeareandco.princeton.edu/books/kunitz-living-authors-book/,Biography,subject,loc
https://shakespeareandco.princeton.edu/books/kunitz-living-authors-book/,Authors,subject,loc
https://shakespeareandco.princeton.edu/books/gandhi-mahatma-gandhi-story/,government publication,genre,loc
https://shakespeareandco.princeton.edu/books/gandhi-mahatma-gandhi-story/,1910-11-30,subject,loc
https://shakespeareandco.princeton.edu/books/gandhi-mahatma-gandhi-story/,"CorrespondenceLettersMakovický, Dušan, 1866-1921PacifismPassive resistanceTolstoy, Leo, graf, 1828-1910",subject,loc
https://shakespeareandco.princeton.edu/books/moult-mary-webb-life/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/moult-mary-webb-life/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/moult-mary-webb-life/,"Novelists, English",subject,loc
https://shakespeareandco.princeton.edu/books/beals-mexican-maze/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/beals-mexican-maze/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/vail-murder-murder/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/bennett-arnold-bennett/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/bennett-arnold-bennett/,Marriage,subject,loc
https://shakespeareandco.princeton.edu/books/bennett-arnold-bennett/,"Authors, English",subject,loc
https://shakespeareandco.princeton.edu/books/tomlinson-norman-douglas/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/allingham-police-funeral/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/allingham-police-funeral/,Private investigators,subject,loc
https://shakespeareandco.princeton.edu/books/allingham-police-funeral/,"Campion, Albert (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/maccarthy-portraits/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/maccarthy-portraits/,Biography,subject,loc
https://shakespeareandco.princeton.edu/books/hindus-red-bread/,Country life,subject,loc
https://shakespeareandco.princeton.edu/books/hindus-red-bread/,Peasants,subject,loc
https://shakespeareandco.princeton.edu/books/hindus-red-bread/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/hindus-red-bread/,Communism,subject,loc
https://shakespeareandco.princeton.edu/books/geller-sarah-bernhardt/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/ede-savage-messiah/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/cather-shadows-rock/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/cather-shadows-rock/,Historical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/cather-shadows-rock/,Physicians,subject,loc
https://shakespeareandco.princeton.edu/books/cather-shadows-rock/,Fathers and daughters,subject,loc
https://shakespeareandco.princeton.edu/books/cather-shadows-rock/,History,subject,loc
https://shakespeareandco.princeton.edu/books/cather-shadows-rock/,Pharmacists,subject,loc
https://shakespeareandco.princeton.edu/books/corneille-six-plays-corneille/,Translations into English,genre,loc
https://shakespeareandco.princeton.edu/books/corneille-six-plays-corneille/,Tragedies.,genre,loc
https://shakespeareandco.princeton.edu/books/corneille-six-plays-corneille/,French drama (Tragedy),subject,loc
https://shakespeareandco.princeton.edu/books/douglas-summer-islands-ischia/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/macgreevy-s-eliot-study/,Criticism and interpretation,subject,loc
https://shakespeareandco.princeton.edu/books/steffens-autobiography-lincoln-steffens/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/connington-boat-house-riddle/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/skelton-complete-poems-john/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/mitchison-corn-king-spring/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/punshon-cottage-murder/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/rohmer-daughter-fu-manchu/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/rohmer-daughter-fu-manchu/,"Fu Manchu, Doctor (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/collins-doctor-looks-life/,Sex (Psychology),subject,loc
https://shakespeareandco.princeton.edu/books/collins-doctor-looks-life/,Nervous system,subject,loc
https://shakespeareandco.princeton.edu/books/collins-doctor-looks-life/,Medicine,subject,loc
https://shakespeareandco.princeton.edu/books/renier-english-human/,"National characteristics, English",subject,loc
https://shakespeareandco.princeton.edu/books/hammett-glass-key/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/buck-good-earth/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/buck-good-earth/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/buck-good-earth/,Married women,subject,loc
https://shakespeareandco.princeton.edu/books/buck-good-earth/,Farmers' spouses,subject,loc
https://shakespeareandco.princeton.edu/books/buck-good-earth/,Farm life,subject,loc
https://shakespeareandco.princeton.edu/books/kang-grass-roof/,Bildungsromane.,genre,loc
https://shakespeareandco.princeton.edu/books/kang-grass-roof/,Autobiographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/kang-grass-roof/,Koreans,subject,loc
https://shakespeareandco.princeton.edu/books/kang-grass-roof/,History,subject,loc
https://shakespeareandco.princeton.edu/books/kang-grass-roof/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/faulkner-hamlet/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/faulkner-hamlet/,Manuscripts,subject,loc
https://shakespeareandco.princeton.edu/books/faulkner-hamlet/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/faulkner-hamlet/,"Manuscripts, American",subject,loc
https://shakespeareandco.princeton.edu/books/faulkner-hamlet/,Snopes family (Fictitious characters),subject,loc
https://shakespeareandco.princeton.edu/books/beck-irish-beauties/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/beck-irish-beauties/,Fiction. [from old catalog],subject,loc
https://shakespeareandco.princeton.edu/books/swift-jungle-mind/,Psychology,subject,loc
https://shakespeareandco.princeton.edu/books/swift-jungle-mind/,Occultism,subject,loc
https://shakespeareandco.princeton.edu/books/swift-jungle-mind/,Superstition,subject,loc
https://shakespeareandco.princeton.edu/books/swift-jungle-mind/,Thought and thinking,subject,loc
https://shakespeareandco.princeton.edu/books/swift-jungle-mind/,Belief and doubt,subject,loc
https://shakespeareandco.princeton.edu/books/dickinson-letters-emily-dickinson/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/dickinson-letters-emily-dickinson/,"Poets, American",subject,loc
https://shakespeareandco.princeton.edu/books/dickinson-letters-emily-dickinson/,Correspondence,subject,loc
https://shakespeareandco.princeton.edu/books/eastman-literary-mind-place/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/eastman-literary-mind-place/,Literature and science,subject,loc
https://shakespeareandco.princeton.edu/books/eastman-literary-mind-place/,"Literature, Modern",subject,loc
https://shakespeareandco.princeton.edu/books/quiller-couch-oxford-book-english/,English poetry,subject,loc
https://shakespeareandco.princeton.edu/books/owen-poems-wilfred-owen/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/owen-poems-wilfred-owen/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/owen-poems-wilfred-owen/,Poetry,genre,loc
https://shakespeareandco.princeton.edu/books/owen-poems-wilfred-owen/,"World War, 1914-1918",subject,loc
https://shakespeareandco.princeton.edu/books/edel-prefaces-henry-james/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/edel-prefaces-henry-james/,Authorship,subject,loc
https://shakespeareandco.princeton.edu/books/edel-prefaces-henry-james/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/edel-prefaces-henry-james/,Prefaces,subject,loc
https://shakespeareandco.princeton.edu/books/russell-scientific-outlook/,Science,subject,loc
https://shakespeareandco.princeton.edu/books/russell-scientific-outlook/,"Civilization, Modern",subject,loc
https://shakespeareandco.princeton.edu/books/endore-sword-god-jeanne/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/endore-sword-god-jeanne/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/endore-sword-god-jeanne/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/endore-sword-god-jeanne/,Christian women saints,subject,loc
https://shakespeareandco.princeton.edu/books/woolf-waves/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/woolf-waves/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/woolf-waves/,Friendship,subject,loc
https://shakespeareandco.princeton.edu/books/woolf-waves/,Identity (Psychology),subject,loc
https://shakespeareandco.princeton.edu/books/undset-wild-orchid/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/wells-work-wealth-happiness/,Economic history,subject,loc
https://shakespeareandco.princeton.edu/books/wells-work-wealth-happiness/,Industrial arts,subject,loc
https://shakespeareandco.princeton.edu/books/wells-work-wealth-happiness/,Sociology,subject,loc
https://shakespeareandco.princeton.edu/books/wells-work-wealth-happiness/,Economics,subject,loc
https://shakespeareandco.princeton.edu/books/wells-work-wealth-happiness/,"Civilization, Modern",subject,loc
https://shakespeareandco.princeton.edu/books/ford-return-yesterday/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/ford-return-yesterday/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/ford-return-yesterday/,Editors,subject,loc
https://shakespeareandco.princeton.edu/books/ford-return-yesterday/,Critics,subject,loc
https://shakespeareandco.princeton.edu/books/ford-return-yesterday/,"Authors, English",subject,loc
https://shakespeareandco.princeton.edu/books/powys-unclay/,Novels.,genre,loc
https://shakespeareandco.princeton.edu/books/powys-unclay/,text,genre,loc
https://shakespeareandco.princeton.edu/books/powys-unclay/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/powys-unclay/,Death (Personification),subject,loc
https://shakespeareandco.princeton.edu/books/gramont-years-plenty/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/levin-yehuda/,Jewish fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/levin-yehuda/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/levin-yehuda/,Jews,subject,loc
https://shakespeareandco.princeton.edu/books/dos-passos-1919/,Historical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/dos-passos-1919/,History,subject,loc
https://shakespeareandco.princeton.edu/books/dos-passos-1919/,"World War, 1914-1918",subject,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,Love stories.,genre,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,New Age movement,subject,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,Communists,subject,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,Arthurian romances,subject,loc
https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/,Industrialists,subject,loc
https://shakespeareandco.princeton.edu/books/komroff-new-york-tempest/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/komroff-new-york-tempest/,Biographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/komroff-new-york-tempest/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/komroff-new-york-tempest/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-scientist-among-soviets/,Social conditions,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-scientist-among-soviets/,Economic policy,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-scientist-among-soviets/,Communism,subject,loc
https://shakespeareandco.princeton.edu/books/quennell-superficial-journey-tokyo/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/atherton-adventures-novelist/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/atherton-adventures-novelist/,"Novelists, American",subject,loc
https://shakespeareandco.princeton.edu/books/rank-art-artist-creative/,Artists,subject,loc
https://shakespeareandco.princeton.edu/books/rank-art-artist-creative/,Art,subject,loc
https://shakespeareandco.princeton.edu/books/henderson-bernard-shaw-playboy/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Science fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Political fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Dystopias.,genre,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Totalitarianism,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Passivity (Psychology),subject,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Collectivism,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/,Genetic engineering,subject,loc
https://shakespeareandco.princeton.edu/books/simonds-can-america-stay/,Foreign relations,subject,loc
https://shakespeareandco.princeton.edu/books/simonds-can-america-stay/,Politics and government,subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-chaucer/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/chesterton-chaucer/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/chesterton-chaucer/,"Poets, English",subject,loc
https://shakespeareandco.princeton.edu/books/ladd-franklin-color-color-theories/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/ladd-franklin-color-color-theories/,Color,subject,loc
https://shakespeareandco.princeton.edu/books/ladd-franklin-color-color-theories/,Light,subject,loc
https://shakespeareandco.princeton.edu/books/ladd-franklin-color-color-theories/,Color vision,subject,loc
https://shakespeareandco.princeton.edu/books/sheldon-consumer-engineering-new/,Consumers,subject,loc
https://shakespeareandco.princeton.edu/books/sheldon-consumer-engineering-new/,Supply and demand,subject,loc
https://shakespeareandco.princeton.edu/books/sheldon-consumer-engineering-new/,Marketing,subject,loc
https://shakespeareandco.princeton.edu/books/sheldon-consumer-engineering-new/,Advertising,subject,loc
https://shakespeareandco.princeton.edu/books/maccarthy-criticism/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/maccarthy-criticism/,Literature,subject,loc
https://shakespeareandco.princeton.edu/books/footner-dead-mans-hat/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/hemingway-death-afternoon/,Bullfights,subject,loc
https://shakespeareandco.princeton.edu/books/cole-death-star/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/russell-education-social-order/,Education,subject,loc
https://shakespeareandco.princeton.edu/books/russell-education-social-order/,Sociology,subject,loc
https://shakespeareandco.princeton.edu/books/terry-ellen-terrys-memoirs/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/terry-ellen-terrys-memoirs/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/terry-ellen-terrys-memoirs/,Actors,subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-etruscan-places/,"Art, Etruscan",subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-etruscan-places/,Etruscans,subject,loc
https://shakespeareandco.princeton.edu/books/famous-plays-1932/,English drama,subject,loc
https://shakespeareandco.princeton.edu/books/leavis-fiction-reading-public/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/leavis-fiction-reading-public/,Books and reading,subject,loc
https://shakespeareandco.princeton.edu/books/leavis-fiction-reading-public/,English fiction,subject,loc
https://shakespeareandco.princeton.edu/books/lewis-filibusters-barbary/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/sturt-francis-bacon-biography/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/sturt-francis-bacon-biography/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/sturt-francis-bacon-biography/,Philosophers,subject,loc
https://shakespeareandco.princeton.edu/books/sturt-francis-bacon-biography/,Statesmen,subject,loc
https://shakespeareandco.princeton.edu/books/sturt-francis-bacon-biography/,Lawyers,subject,loc
https://shakespeareandco.princeton.edu/books/yeats-brown-golden-horn/,History,subject,loc
https://shakespeareandco.princeton.edu/books/yeats-brown-golden-horn/,"World War, 1914-1918",subject,loc
https://shakespeareandco.princeton.edu/books/harlan-miners-speak/,Coal miners,subject,loc
https://shakespeareandco.princeton.edu/books/harlan-miners-speak/,"Coal Miners' Strike, Harlan County, Ky., 1932",subject,loc
https://shakespeareandco.princeton.edu/books/trotsky-history-russian-revolution/,History,subject,loc
https://shakespeareandco.princeton.edu/books/wodehouse-hot-water/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/wodehouse-hot-water/,Humorous fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/wodehouse-hot-water/,Americans,subject,loc
https://shakespeareandco.princeton.edu/books/buck-case-foreign-missions/,Missions,subject,loc
https://shakespeareandco.princeton.edu/books/duff-james-joyce-plain/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/duff-james-joyce-plain/,In literature,subject,loc
https://shakespeareandco.princeton.edu/books/duff-james-joyce-plain/,Criticism and interpretation,subject,loc
https://shakespeareandco.princeton.edu/books/duff-james-joyce-plain/,Reader-response criticism,subject,loc
https://shakespeareandco.princeton.edu/books/hamnett-laughing-torso/,Correspondence,genre,loc
https://shakespeareandco.princeton.edu/books/hamnett-laughing-torso/,Artists,subject,loc
https://shakespeareandco.princeton.edu/books/luhan-lorenzo-taos/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/luhan-lorenzo-taos/,Travel,subject,loc
https://shakespeareandco.princeton.edu/books/zweig-marie-antoinette-portrait/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/zweig-marie-antoinette-portrait/,History,subject,loc
https://shakespeareandco.princeton.edu/books/zweig-marie-antoinette-portrait/,Queens,subject,loc
https://shakespeareandco.princeton.edu/books/lockhart-memoirs-british-agent/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/lockhart-memoirs-british-agent/,Communism,subject,loc
https://shakespeareandco.princeton.edu/books/lockhart-memoirs-british-agent/,Foreign relations,subject,loc
https://shakespeareandco.princeton.edu/books/lockhart-memoirs-british-agent/,"World War, 1914-1918",subject,loc
https://shakespeareandco.princeton.edu/books/de-kruif-men-death/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/de-kruif-men-death/,Medicine,subject,loc
https://shakespeareandco.princeton.edu/books/zweig-mental-healers-franz/,Mental healing,subject,loc
https://shakespeareandco.princeton.edu/books/obrien-modern-american-short/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/obrien-modern-american-short/,"Short stories, American",subject,loc
https://shakespeareandco.princeton.edu/books/sitwell-mozart/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/fairlie-mr-malcolm-presents/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/funniest-story-anthology/,Short stories,subject,loc
https://shakespeareandco.princeton.edu/books/cather-obscure-destinies/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/cather-obscure-destinies/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/cather-obscure-destinies/,government publication,genre,loc
https://shakespeareandco.princeton.edu/books/cather-obscure-destinies/,In literature,subject,loc
https://shakespeareandco.princeton.edu/books/cather-obscure-destinies/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/bott-mothers-cavalcade-pictures/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/bott-mothers-cavalcade-pictures/,Women,subject,loc
https://shakespeareandco.princeton.edu/books/omalley-peking-picnic/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/omalley-peking-picnic/,Picnics,subject,loc
https://shakespeareandco.princeton.edu/books/omalley-peking-picnic/,Single women,subject,loc
https://shakespeareandco.princeton.edu/books/omalley-peking-picnic/,"Diplomatic and consular service, British",subject,loc
https://shakespeareandco.princeton.edu/books/christie-peril-end-house/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/christie-peril-end-house/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/christie-peril-end-house/,Private investigators,subject,loc
https://shakespeareandco.princeton.edu/books/monroe-poets-art/,American poetry,subject,loc
https://shakespeareandco.princeton.edu/books/monroe-poets-art/,English poetry,subject,loc
https://shakespeareandco.princeton.edu/books/das-purdah-status-indian/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/das-purdah-status-indian/,Muslim women,subject,loc
https://shakespeareandco.princeton.edu/books/das-purdah-status-indian/,Purdah,subject,loc
https://shakespeareandco.princeton.edu/books/irwin-royal-flush-story/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/eliot-selected-essays-1917/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/eliot-selected-essays-1917/,Literature,subject,loc
https://shakespeareandco.princeton.edu/books/eliot-selected-essays-1917/,Criticism,subject,loc
https://shakespeareandco.princeton.edu/books/several-occasions/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/a-e-song-fountains/,Poetry,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Fathers and sons,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Conflict of generations,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Brothers,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,History,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Landowners,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Inheritance and succession,subject,loc
https://shakespeareandco.princeton.edu/books/buck-sons/,Children of the rich,subject,loc
https://shakespeareandco.princeton.edu/books/la-farge-sparks-fly-upward/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/rilke-stories-god/,"Religious fiction, German",subject,loc
https://shakespeareandco.princeton.edu/books/farrell-studs-lonigan/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/farrell-studs-lonigan/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/farrell-studs-lonigan/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/farrell-studs-lonigan/,Working class,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-studs-lonigan/,Irish Americans,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-studs-lonigan/,"Lonigan, Studs (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/morley-swiss-family-manhattan/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/morley-swiss-family-manhattan/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/shaw-adventures-black-girl/,Christianity,subject,loc
https://shakespeareandco.princeton.edu/books/undset-burning-bush/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/mechem-columbine-cabin-murders/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/woolf-common-reader-second/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/lewis-doom-youth/,Youth,subject,loc
https://shakespeareandco.princeton.edu/books/collins-facts-fiction/,English fiction,subject,loc
https://shakespeareandco.princeton.edu/books/odonnell-gates-flew-open/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/odonnell-gates-flew-open/,Political prisoners,subject,loc
https://shakespeareandco.princeton.edu/books/massingham-great-victorians/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/massingham-great-victorians/,Biography,subject,loc
https://shakespeareandco.princeton.edu/books/massingham-great-victorians/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/massingham-great-victorians/,Intellectual life,subject,loc
https://shakespeareandco.princeton.edu/books/bennett-journals-arnold-bennett/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/bennett-journals-arnold-bennett/,Diaries,genre,loc
https://shakespeareandco.princeton.edu/books/bennett-journals-arnold-bennett/,"Authors, English",subject,loc
https://shakespeareandco.princeton.edu/books/jolas-language-night/,Poetry,subject,loc
https://shakespeareandco.princeton.edu/books/jolas-language-night/,Literature,subject,loc
https://shakespeareandco.princeton.edu/books/jolas-language-night/,Expressionism,subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-letters-h-lawrence/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/lawrence-letters-h-lawrence/,"Authors, English",subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-letters-h-lawrence/,Correspondence,subject,loc
https://shakespeareandco.princeton.edu/books/brooks-life-emerson/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/murry-necessity-communism/,Economic policy,subject,loc
https://shakespeareandco.princeton.edu/books/murry-necessity-communism/,Communism,subject,loc
https://shakespeareandco.princeton.edu/books/oppenheim-ostrekoff-jewels/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/chambers-oxford-book-sixteenth/,Knights and knighthood in literature,subject,loc
https://shakespeareandco.princeton.edu/books/chambers-oxford-book-sixteenth/,Kings and rulers in literature,subject,loc
https://shakespeareandco.princeton.edu/books/chambers-oxford-book-sixteenth/,Arthurian romances,subject,loc
https://shakespeareandco.princeton.edu/books/carswell-savage-pilgrimage-narrative/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/christie-thirteen-problems/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/carr-waxworks-murders/,text,genre,loc
https://shakespeareandco.princeton.edu/books/carr-waxworks-murders/,Mystery fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/butts-traps-unbelievers/,Irreligion,subject,loc
https://shakespeareandco.princeton.edu/books/holtby-virginia-woolf-critical/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/holtby-virginia-woolf-critical/,Women and literature,subject,loc
https://shakespeareandco.princeton.edu/books/holtby-virginia-woolf-critical/,Criticism and interpretation,subject,loc
https://shakespeareandco.princeton.edu/books/dane-wild-decembers/,Drama,subject,loc
https://shakespeareandco.princeton.edu/books/monroe-book-poems-every/,American poetry,subject,loc
https://shakespeareandco.princeton.edu/books/monroe-book-poems-every/,English poetry,subject,loc
https://shakespeareandco.princeton.edu/books/carroll-selection-letters-lewis/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/carroll-selection-letters-lewis/,Correspondence,genre,loc
https://shakespeareandco.princeton.edu/books/carroll-selection-letters-lewis/,"Authors, English",subject,loc
https://shakespeareandco.princeton.edu/books/chambers-short-life-shakespeare/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/chambers-short-life-shakespeare/,Biography,subject,loc
https://shakespeareandco.princeton.edu/books/burnett-story-anthology-1931/,Short stories,subject,loc
https://shakespeareandco.princeton.edu/books/burnett-story-anthology-1931/,"Short stories, American",subject,loc
